=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-11-10_23-5-45
====================================================================================
23:5:45 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4748.070801, 331.199036, 7951.718750>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4747.964355, 331.143860, 7951.694336>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4747.901367, 331.121521, 7951.679199>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4747.800781, 331.051239, 7951.657227>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4747.755859, 331.031067, 7951.647461>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4747.654297, 330.941498, 7951.623535>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4747.602539, 330.902588, 7951.612305>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4747.507813, 330.809113, 7951.588867>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4747.467285, 330.772919, 7951.579590>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4747.364746, 330.663239, 7951.555664>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4747.317383, 330.622162, 7951.545898>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4747.227539, 330.519318, 7951.523926>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4747.171387, 330.454498, 7951.510254>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4747.092773, 330.363831, 7951.492676>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4747.047363, 330.311920, 7951.480957>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4746.907227, 330.183624, 7951.408203>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4746.844238, 330.122131, 7951.378906>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4746.706543, 329.993652, 7951.308594>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4746.616211, 329.911163, 7951.259277>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4746.494629, 329.789642, 7951.206055>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4746.445801, 329.741760, 7951.181641>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4746.303223, 329.608643, 7951.104492>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4746.239746, 329.545776, 7951.074219>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4746.137207, 329.427063, 7951.048828>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4746.123047, 329.387726, 7951.083496>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4746.094238, 329.327606, 7951.121582>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4746.075684, 329.291626, 7951.140625>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4746.025879, 329.220184, 7951.164551>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4745.992188, 329.188019, 7951.166992>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4745.917969, 329.120483, 7951.165039>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4745.865234, 329.079163, 7951.147949>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4745.762695, 329.002869, 7951.114746>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4745.705566, 328.974854, 7951.093262>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4745.595215, 328.920990, 7951.051270>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4745.527344, 328.888611, 7951.027832>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4745.436035, 328.845032, 7950.998047>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4745.402832, 328.841034, 7950.986816>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4745.365234, 328.836548, 7950.976074>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4745.039063, 328.622650, 7950.479980>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4744.957031, 328.605286, 7950.457031>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4744.893555, 328.607788, 7950.436523>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4744.777832, 328.612488, 7950.397461>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4744.686523, 328.628143, 7950.366699>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4744.697266, 328.714752, 7950.475098>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4744.720215, 328.798370, 7950.583496>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4744.783203, 328.924133, 7950.768555>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4744.748535, 328.979462, 7950.824219>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4744.597168, 328.995239, 7950.775391>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4744.464844, 328.992065, 7950.729980>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4744.277832, 328.993225, 7950.656738>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4744.147949, 328.974976, 7950.611816>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4743.979004, 328.972961, 7950.551758>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4743.849121, 328.956207, 7950.507324>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4743.744141, 328.949310, 7950.474121>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4743.658203, 328.931549, 7950.447754>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4743.571289, 328.944702, 7950.419434>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4743.509766, 328.926514, 7950.399902>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4743.446289, 328.938507, 7950.378906>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4743.402344, 328.917114, 7950.363770>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4743.354980, 328.944550, 7950.347656>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4743.321777, 328.925201, 7950.335938>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4743.288086, 328.960876, 7950.323730>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4743.258789, 328.944702, 7950.312988>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4743.231445, 328.962585, 7950.303711>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4743.205566, 328.951752, 7950.292969>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4743.182129, 328.979370, 7950.282715>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4743.157715, 328.955902, 7950.274414>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4743.135254, 328.999023, 7950.266113>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4743.110840, 328.972076, 7950.257324>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4743.090820, 329.017334, 7950.248535>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4743.062988, 328.989349, 7950.240234>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4743.044434, 329.046356, 7950.230957>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4743.016602, 329.025726, 7950.221191>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4742.993164, 329.071625, 7950.212891>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4742.962402, 329.052002, 7950.200195>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4742.940430, 329.103790, 7950.191406>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4742.908691, 329.074097, 7950.181641>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4742.887695, 329.133881, 7950.170898>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4742.855957, 329.106293, 7950.160645>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4742.837402, 329.174133, 7950.151367>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4742.803711, 329.150055, 7950.140137>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4742.782227, 329.208130, 7950.130859>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4742.749023, 329.200104, 7950.119629>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4742.722656, 329.224915, 7950.109375>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4742.695801, 329.228088, 7950.099121>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4742.734375, 329.298370, 7950.138672>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4742.750000, 329.415466, 7950.144043>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4742.757813, 329.580994, 7950.146973>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4742.732422, 329.653992, 7950.144043>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4742.714844, 329.860199, 7950.142090>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4742.645996, 329.901947, 7950.131836>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4742.583984, 330.034637, 7950.121582>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4742.481445, 330.027130, 7950.104980>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4742.397461, 330.148102, 7950.088379>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4742.269531, 330.103210, 7950.067383>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4742.154297, 330.131592, 7950.046875>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4742.014160, 330.034576, 7950.023926>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4741.905762, 330.069366, 7950.002441>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4741.764160, 329.945496, 7949.977539>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4741.663574, 329.977905, 7949.954590>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4741.529785, 329.838074, 7949.929199>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4741.435059, 329.833740, 7949.907227>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4741.317383, 329.702545, 7949.884277>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4741.236816, 329.698669, 7949.861328>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4741.131348, 329.556854, 7949.837891>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4741.073242, 329.590302, 7949.816895>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4740.981445, 329.462891, 7949.794922>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4740.932129, 329.496338, 7949.772461>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4740.854004, 329.385895, 7949.750000>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4740.810059, 329.410248, 7949.729492>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4740.743164, 329.320740, 7949.708008>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4740.708984, 329.369690, 7949.685059>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4740.646484, 329.289246, 7949.664063>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4740.616211, 329.343079, 7949.641602>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4740.554688, 329.256592, 7949.622559>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4740.533691, 329.330292, 7949.600586>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4740.473633, 329.246643, 7949.581055>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4740.454102, 329.321960, 7949.560547>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4740.397949, 329.246979, 7949.542480>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4740.378906, 329.331604, 7949.520508>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4740.326172, 329.264160, 7949.501953>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4740.304199, 329.342194, 7949.478516>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4740.251465, 329.286102, 7949.459961>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4740.222168, 329.339935, 7949.435547>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4740.171387, 329.274628, 7949.417969>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4740.150391, 329.357178, 7949.393555>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4740.099609, 329.287811, 7949.376465>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4740.080566, 329.382965, 7949.352051>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4740.028809, 329.320862, 7949.333496>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4739.999023, 329.365570, 7949.309570>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4739.952148, 329.309937, 7949.291504>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4739.933105, 329.404449, 7949.266113>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4739.884766, 329.347321, 7949.247070>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4739.855957, 329.400330, 7949.222168>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4739.809570, 329.348114, 7949.203125>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4739.787109, 329.428101, 7949.176270>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4739.740234, 329.372162, 7949.158203>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4739.847656, 329.488342, 7949.289063>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4739.879883, 329.638336, 7949.293457>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4739.927734, 329.915070, 7949.298340>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4739.922363, 330.002747, 7949.308594>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4739.944336, 330.243561, 7949.322754>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4739.905273, 330.273956, 7949.338379>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4739.897461, 330.472076, 7949.354004>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4739.833496, 330.459442, 7949.375488>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4739.786133, 330.544220, 7949.394531>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4739.694336, 330.444855, 7949.417480>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4739.635742, 330.502991, 7949.434082>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4739.531738, 330.366241, 7949.454590>)
23:30:23 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4739.469238, 330.406311, 7949.467285>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4739.356445, 330.226135, 7949.485840>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4739.279297, 330.181152, 7949.495117>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4739.172852, 329.995667, 7949.506836>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4739.111816, 329.988251, 7949.509766>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4739.011230, 329.802826, 7949.515625>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4738.961914, 329.807922, 7949.512695>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4738.869141, 329.634521, 7949.511719>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4738.817871, 329.606262, 7949.504395>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4738.738281, 329.451233, 7949.500977>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4738.713379, 329.520569, 7949.484375>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4738.636719, 329.369476, 7949.477539>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4738.601563, 329.386047, 7949.461426>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4738.534180, 329.256226, 7949.451172>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4738.508301, 329.300232, 7949.432129>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4738.446777, 329.183105, 7949.420898>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4738.432129, 329.272308, 7949.392578>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4738.376953, 329.198425, 7949.375000>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4738.346680, 329.221893, 7949.350586>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4738.294922, 329.146057, 7949.334961>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4738.275879, 329.223755, 7949.306641>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4738.223633, 329.138184, 7949.292969>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4738.205078, 329.209717, 7949.266602>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4738.155273, 329.140137, 7949.250000>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4738.134277, 329.198303, 7949.223633>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4738.084961, 329.128845, 7949.208008>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4738.067383, 329.204773, 7949.180664>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4738.025879, 329.158783, 7949.165039>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4738.001465, 329.223877, 7949.134277>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4737.955566, 329.174652, 7949.115723>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4737.924316, 329.200043, 7949.089844>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4737.883789, 329.151184, 7949.075684>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4737.996094, 329.289215, 7949.152832>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4738.007813, 329.426361, 7949.128418>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4738.029785, 329.671051, 7949.095215>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4738.024414, 329.755096, 7949.096191>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4738.053711, 330.029022, 7949.090332>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4738.029297, 330.075378, 7949.108887>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4738.032227, 330.274200, 7949.118652>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4737.978516, 330.244232, 7949.146973>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4737.944824, 330.328491, 7949.166504>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4737.874512, 330.241180, 7949.199707>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4737.838379, 330.321075, 7949.218262>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4737.751465, 330.177795, 7949.254395>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4737.708496, 330.242554, 7949.269043>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4737.616699, 330.089874, 7949.295898>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4737.544434, 330.013214, 7949.314453>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4737.457520, 329.843994, 7949.338379>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4737.403809, 329.833191, 7949.343262>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4737.320313, 329.665924, 7949.359375>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4737.263184, 329.618225, 7949.358398>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4737.184570, 329.451538, 7949.368652>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4737.146973, 329.466553, 7949.357910>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4737.072754, 329.305450, 7949.361328>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4737.040039, 329.324097, 7949.346680>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4736.977539, 329.201324, 7949.343750>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4736.956055, 329.246613, 7949.326660>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4736.900879, 329.145355, 7949.321777>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4736.875488, 329.171143, 7949.304688>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4736.821289, 329.068634, 7949.297363>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4736.807617, 329.122070, 7949.282227>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4736.765137, 329.056274, 7949.273438>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4736.744141, 329.089874, 7949.258301>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4736.702148, 329.012512, 7949.251953>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4736.692383, 329.089417, 7949.232910>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4736.652832, 329.024109, 7949.225098>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4736.644043, 329.099762, 7949.207031>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4736.602051, 329.025513, 7949.198730>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4736.786621, 329.170105, 7949.372559>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4736.811523, 329.301636, 7949.362793>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4736.856445, 329.553406, 7949.343750>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4736.859375, 329.653259, 7949.340820>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4736.891602, 329.938904, 7949.318359>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4736.863770, 329.990509, 7949.317871>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4736.841309, 330.101440, 7949.310059>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4736.785645, 330.074402, 7949.315430>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4736.764160, 330.225708, 7949.301758>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4736.684082, 330.136688, 7949.309082>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4736.632324, 330.175446, 7949.303711>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4736.540527, 330.040344, 7949.312988>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4736.484375, 330.060425, 7949.306641>)
23:30:24 | "Syntactix" (steamid=76561199240649723) teleported to crosshair (pos=<4736.390137, 329.903229, 7949.314941>)
